ID_respondente	ult_avaliacao_clima	qtde_projetos_3m	qtde_projetos_6m	qtde_projetos_12m	qtde_projetos_24m	media_horas_trabalho_3m	media_horas_trabalho_6m	media_horas_trabalho_12m	tempo_empresa	flag_promocao_3m	flag_promocao_6m	flag_promocao_12m	flag_promocao_vida	departamento	patamar_salario	turnover
1346	0.73	0	2	4	7	174	170	169	7	1	0	0	1	marketing/produto	02_acima_media	0
1347	0.4	2	3	5	7	164	169	167	1	0	0	0	0	vendas	02_acima_media	0
1348	0.8	2	3	3	7	157	159	171	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1349	0.16	1	3	3	4	180	171	170	6	0	0	0	0	dados	01_menor_igual_media	0
1350	0.26	4	5	5	7	173	172	160	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
1351	0.99	1	5	7	10	183	179	178	2	0	0	0	0	TI/suporte	01_menor_igual_media	1
1352	0.91	2	3	3	8	155	155	146	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
1353	0.31	0	4	5	6	158	154	156	3	0	0	0	1	dados	01_menor_igual_media	0
1354	0.74	1	3	6	7	167	159	162	3	0	0	0	0	dados	01_menor_igual_media	0
1355	0.35	0	2	4	8	157	159	162	4	0	0	0	0	vendas	01_menor_igual_media	0
1356	0.7	1	3	5	6	157	157	149	3	0	0	0	1	vendas	02_acima_media	0
1357	0.31	1	2	3	5	154	151	162	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1358	0.35	3	5	7	11	179	179	174	4	0	0	0	1	dados	01_menor_igual_media	0
1359	0.53	1	4	4	5	194	191	188	4	0	0	0	0	marketing/produto	02_acima_media	0
1360	0.97	0	3	3	8	173	168	166	3	0	0	0	0	vendas	01_menor_igual_media	0
1361	0.51	4	5	5	6	196	191	189	4	0	0	0	0	dados	01_menor_igual_media	0
1362	0.72	2	3	4	9	141	150	142	7	0	0	0	0	marketing/produto	02_acima_media	0
1363	0.73	3	3	5	10	158	150	162	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
1364		2	3	4	8	180	179	179	1	1	0	0	1	marketing/produto	02_acima_media	0
1365	0.1	4	6	7	8	194	198	196	4	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1366	0.18	0	2	2	4	153	154	156	4	0	0	0	1	dados	02_acima_media	0
1367	0.08	3	3	4	9	161	171	167	4	0	0	0	1	dados	01_menor_igual_media	0
1368	0.8	1	4	7	11	145	155	153	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
1369	0.97	3	5	7	11	153	152	156	5	1	0	0	1	marketing/produto	02_acima_media	0
1370	0.14	4	4	4	6	157	151	162	4	0	0	1	1	TI/suporte	01_menor_igual_media	0
1371	0.53	1	4	6	10	189	186	186	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1372	0.55	0	3	5	8	145	155	154	3	0	0	0	0	dados	01_menor_igual_media	0
1373	0.52	1	2	4	7	159	153	154	3	0	0	0	0	vendas	01_menor_igual_media	1
1374	0.76	1	5	7	9	153	159	156	3	0	0	0	0	dados	01_menor_igual_media	0
1375	0.82	3	3	6	10	180	177	182	5	0	0	0	1	vendas	01_menor_igual_media	0
1376	0.8	0	4	5	6	153	159	154	3	0	0	0	0	vendas	01_menor_igual_media	0
1377	0.92	0	3	6	8	155	161	158	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
1378	0.99	3	3	4	4	151	150	156	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
1379	0.72	3	3	6	10	190	181	178	3	0	0	1	1	dados	01_menor_igual_media	0
1380	0.82	4	4	7	8	157	154	161	2	0	0	0	1	dados	01_menor_igual_media	0
1381		1	2	2	7	184	180	178	5	0	0	0	1	TI/suporte	01_menor_igual_media	1
1382	0.91	1	3	5	8	160	158	153	1	0	0	0	1	vendas	01_menor_igual_media	0
1383	0.41	2	3	5	10	150	155	146	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
1384	0.79	0	5	5	6	163	158	156	2	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1385	0.4	1	4	4	5	175	178	178	3	0	0	0	0	dados	01_menor_igual_media	0
1386	0.43	4	4	6	6	150	158	166	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
1387	0.97	2	3	3	3	155	155	165	3	0	0	0	1	TI/suporte	02_acima_media	0
1388	0.72	2	3	4	9	161	156	145	1	0	0	0	1	dados	01_menor_igual_media	0
1389	0.75	1	4	5	7	171	179	188	6	0	0	0	0	TI/suporte	01_menor_igual_media	0
1390	0.97	2	3	4	6	160	158	159	2	0	0	0	1	dados	01_menor_igual_media	0
1391	0.94	2	3	6	10	150	159	159	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
1392	0.89	2	4	7	10	163	158	157	3	0	0	0	1	dados	01_menor_igual_media	0
1393	0.94	0	4	7	7	161	162	162	2	0	0	0	0	dados	01_menor_igual_media	1
1394	0.48	0	2	3	8	157	151	151	3	0	0	0	0	vendas	02_acima_media	0
1395	0.73	0	3	3	6	157	157	154	3	0	0	0	0	vendas	01_menor_igual_media	0
1396	0.98	3	4	6	10	149	156	154	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
1397	0.69	1	2	4	9	152	154	153	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1398	0.87	4	4	7	8	154	155	167	3	0	0	0	0	marketing/produto	02_acima_media	0
1399	0.88	0	4	6	7	165	156	153	2	0	0	0	0	vendas	01_menor_igual_media	0
1400	0.88	3	3	6	11	149	153	155	4	0	0	0	1	vendas	01_menor_igual_media	0
1401	0.32	4	4	4	4	163	171	165	3	0	0	0	0	dados	01_menor_igual_media	0
1402	0.64	3	3	4	9	176	181	172	3	0	0	0	1	vendas	02_acima_media	1
1403	0.85	3	4	4	5	175	177	166	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
1404	0.35	4	5	7	10	197	187	188	3	0	0	0	1	RH/financeiro	02_acima_media	0
1405	0.81	2	3	6	11	155	156	149	2	0	0	0	1	dados	01_menor_igual_media	0
1406	0.74	4	4	4	6	156	157	156	1	0	0	0	1	TI/suporte	01_menor_igual_media	1
1407	0.98	3	4	4	7	177	180	175	2	0	0	1	1	vendas	01_menor_igual_media	0
1408	0.27	4	5	5	8	183	184	177	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
1409	0.88	2	4	6	11	155	163	151	5	0	0	0	1	dados	01_menor_igual_media	0
1410	0.73	1	3	4	7	181	180	178	3	0	0	0	0	vendas	02_acima_media	1
1411	0.01	4	4	7	11	170	168	165	3	0	0	0	0	marketing/produto	02_acima_media	1
1412	0.69	0	3	5	5	163	154	153	4	0	0	0	0	vendas	02_acima_media	1
1413	0.89	1	3	4	5	155	158	156	3	0	0	0	1	dados	02_acima_media	0
1414		0	4	5	6	160	156	156	3	0	0	0	1	dados	01_menor_igual_media	0
1415	0.86	1	3	3	3	169	159	171	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1416	0.89	4	5	6	10	172	175	176	1	0	0	0	1	vendas	01_menor_igual_media	0
1417	0.9	1	3	3	3	163	153	150	7	0	0	0	0	vendas	01_menor_igual_media	0
1418	0.92	4	4	7	11	155	154	154	8	0	0	0	1	dados	01_menor_igual_media	0
1419	0.86	1	4	7	7	182	184	190	3	0	0	0	1	marketing/produto	02_acima_media	0
1420	0.72	2	3	6	7	190	182	180	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1421	0.11	4	7	10	13	176	178	175	4	0	0	0	1	vendas	01_menor_igual_media	1
1422	0.5	1	2	3	6	154	155	156	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
1423	0.93	0	5	5	6	158	156	158	5	0	0	0	1	dados	01_menor_igual_media	0
1424	0.55	1	4	6	9	148	156	158	10	0	0	0	0	marketing/produto	02_acima_media	0
1425	0.8	3	3	6	7	144	154	142	3	0	0	0	1	marketing/produto	02_acima_media	0
1426	0.99	0	3	5	6	158	159	156	3	0	0	0	0	marketing/produto	02_acima_media	0
1427	0.62	2	5	6	8	169	166	177	1	0	0	0	1	vendas	01_menor_igual_media	1
1428	0.71	3	4	4	6	157	150	158	6	0	0	0	0	TI/suporte	01_menor_igual_media	0
1429	0.98	3	4	4	9	181	172	161	5	0	0	0	1	dados	01_menor_igual_media	0
1430	0.74	5	5	6	10	162	159	157	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1431	0.32	1	3	5	6	143	152	155	2	0	0	0	1	vendas	01_menor_igual_media	0
1432	0.74	3	4	4	9	172	169	167	3	0	0	0	0	vendas	01_menor_igual_media	0
1433	0.36	3	6	7	11	171	169	170	6	0	0	0	0	vendas	01_menor_igual_media	0
1434	0.4	2	3	4	8	156	159	169	3	0	0	0	0	TI/suporte	02_acima_media	1
1435	0.81	3	3	5	8	157	156	156	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
1436	0.73	0	4	6	8	186	186	175	3	0	1	0	1	dados	01_menor_igual_media	0
1437	0.92	2	6	7	10	165	162	160	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
1438	0.6	1	3	4	7	166	174	170	3	0	0	0	0	dados	01_menor_igual_media	0
1439	0.08	4	5	7	10	159	156	152	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
1440		5	5	5	7	174	169	168	1	0	0	0	1	marketing/produto	01_menor_igual_media	0
1441	0.99	2	3	5	5	156	160	157	3	0	0	0	1	vendas	01_menor_igual_media	0
1442	0.97	2	5	6	6	164	159	160	2	0	0	0	0	dados	02_acima_media	0
1443	0.34	2	4	5	5	165	170	172	4	0	0	0	0	vendas	01_menor_igual_media	0
1444	0.81	2	3	5	5	150	153	156	2	0	0	0	0	vendas	01_menor_igual_media	0
1445	0.78	3	3	6	10	153	153	142	3	0	0	0	1	dados	01_menor_igual_media	0
1446	0.62	4	4	5	8	181	184	187	3	0	0	0	1	dados	01_menor_igual_media	0
1447	1	0	5	7	9	146	153	158	1	0	0	0	1	marketing/produto	02_acima_media	0
1448	0.84	5	5	5	9	185	184	184	6	0	0	0	0	vendas	01_menor_igual_media	0
1449	0.2	1	3	5	5	145	153	163	1	0	0	0	0	TI/suporte	02_acima_media	0
1450	0.8	2	3	6	9	164	158	156	2	0	0	0	0	vendas	01_menor_igual_media	0
1451	0.87	3	3	3	6	153	162	163	1	0	0	0	0	dados	01_menor_igual_media	0
1452	0.57	1	2	4	8	157	154	158	3	0	1	0	1	marketing/produto	01_menor_igual_media	1
1453	0.75	3	5	8	13	174	177	176	6	0	0	0	1	dados	01_menor_igual_media	0
1454	0.43	1	3	5	8	180	172	165	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
1455	0.07	3	7	8	11	200	203	193	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1456	0.71	4	4	5	10	163	158	166	3	0	0	0	0	vendas	01_menor_igual_media	0
1457	0.78	2	4	4	7	158	156	144	2	0	0	0	0	vendas	01_menor_igual_media	0
1458	0.19	1	3	6	7	160	162	151	3	0	0	1	1	vendas	01_menor_igual_media	1
1459	0.06	1	5	5	9	166	174	175	3	0	0	0	0	vendas	01_menor_igual_media	0
1460	0.76	3	4	7	7	181	186	181	1	0	0	1	1	TI/suporte	01_menor_igual_media	0
1461	0.89	5	5	8	11	171	172	174	5	0	0	0	1	TI/suporte	01_menor_igual_media	0
1462	0.47	3	4	7	11	179	179	170	2	0	0	0	0	vendas	01_menor_igual_media	1
1463	0.83	2	3	5	9	147	155	151	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
1464	0.99	3	4	6	8	177	176	184	4	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1465	0.91	1	3	5	6	164	157	154	3	1	0	0	1	dados	01_menor_igual_media	1
1466	0.47	0	2	2	2	153	155	164	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1467	0.03	4	4	6	6	169	165	176	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
1468	0.91	0	3	6	8	151	156	165	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1469	0.18	7	7	8	9	193	188	191	4	0	0	0	0	dados	01_menor_igual_media	0
1470	0.46	3	3	4	7	152	150	144	2	0	0	0	1	vendas	01_menor_igual_media	1
1471	0.32	2	4	7	11	161	162	171	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
1472	0.05	2	2	5	7	163	156	153	3	0	0	0	0	vendas	01_menor_igual_media	0
1473	0.05	3	3	6	10	175	169	168	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1474	0.17	2	4	6	7	165	172	178	3	0	0	0	1	vendas	01_menor_igual_media	0
1475	0.52	2	4	5	9	159	163	170	4	0	0	0	1	marketing/produto	01_menor_igual_media	0
1476	0.62	4	5	6	11	165	170	168	5	0	0	0	1	dados	01_menor_igual_media	0
1477	0.8	1	3	3	5	154	156	149	3	0	0	0	1	vendas	01_menor_igual_media	0
1478		0	3	3	7	157	155	152	2	0	0	0	0	TI/suporte	01_menor_igual_media	0
1479	0.5	0	3	5	5	183	178	178	3	0	0	0	0	dados	01_menor_igual_media	0
1480	0.94	2	3	4	7	158	158	169	3	0	0	0	0	marketing/produto	02_acima_media	0
1481	0.07	1	2	2	4	155	154	151	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
1482	0.76	1	3	6	6	161	160	167	4	0	0	0	0	dados	02_acima_media	0
1483	0.88	1	2	3	5	157	155	159	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1484	0.71	2	3	6	8	151	151	159	3	0	0	0	0	vendas	02_acima_media	0
1485	0.92	5	5	6	7	187	179	168	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
1486	0.63	4	4	6	9	148	157	162	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
1487	0.56	1	2	4	4	160	157	152	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1488	0.68	1	5	6	6	187	189	187	6	0	0	0	1	TI/suporte	01_menor_igual_media	0
1489	0.25	0	2	4	9	169	166	169	3	0	0	0	0	RH/financeiro	02_acima_media	0
1490		4	4	4	8	164	174	172	3	0	1	0	1	TI/suporte	02_acima_media	0
1491	0.82	3	3	6	6	159	154	152	2	0	0	0	1	TI/suporte	01_menor_igual_media	0
1492	0.74	1	4	7	10	156	155	164	4	0	0	0	0	RH/financeiro	02_acima_media	0
1493	0.8	2	5	7	10	172	177	167	5	0	0	0	0	TI/suporte	01_menor_igual_media	0
1494	0.49	0	2	5	8	156	156	153	3	0	0	0	1	dados	01_menor_igual_media	0
1495	0.98	4	4	4	7	187	185	197	3	1	0	0	1	marketing/produto	01_menor_igual_media	1
1496	0.05	5	5	6	10	176	183	180	5	0	0	0	0	marketing/produto	01_menor_igual_media	0
1497		5	5	5	7	177	180	188	3	0	0	0	0	vendas	01_menor_igual_media	1
1498		2	5	8	11	163	157	153	2	0	0	0	1	dados	01_menor_igual_media	0
1499	0.92	4	4	7	11	160	159	156	10	0	0	0	0	vendas	01_menor_igual_media	0
1500	0.62	3	3	5	8	179	180	187	2	0	0	0	1	TI/suporte	02_acima_media	0
1501	0.17	0	5	8	12	178	184	176	6	0	0	0	1	dados	02_acima_media	0
1502	0.96	1	2	2	6	157	160	161	3	0	0	0	1	RH/financeiro	02_acima_media	0
1503	0.35	0	3	6	6	157	158	169	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
1504	0.45	1	2	5	5	153	153	143	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1505	0.15	0	3	6	6	185	186	189	2	0	0	0	1	marketing/produto	02_acima_media	0
1506	0.65	2	4	4	6	159	155	154	3	0	0	0	1	vendas	01_menor_igual_media	0
1507		2	4	6	6	158	159	162	7	0	0	0	1	vendas	01_menor_igual_media	0
1508	0.42	1	3	4	7	171	172	165	3	0	0	1	1	TI/suporte	02_acima_media	0
1509	0.78	2	4	7	7	161	156	150	2	0	0	0	0	RH/financeiro	02_acima_media	0
1510	0.77	2	2	4	7	164	154	154	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1511	0.92	2	5	8	10	167	169	173	5	0	0	0	1	marketing/produto	01_menor_igual_media	0
1512	0.99	3	4	5	5	151	161	162	1	0	0	0	0	vendas	01_menor_igual_media	0
1513	0.63	2	3	6	7	167	176	176	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
1514	0.93	3	5	7	7	148	156	156	2	0	0	0	0	vendas	02_acima_media	0
1515	0.87	3	5	7	8	141	150	161	5	0	0	0	1	vendas	01_menor_igual_media	0
1516	0.59	0	2	3	5	155	150	144	8	0	0	0	0	dados	01_menor_igual_media	0
1517	0.04	3	7	9	12	190	196	189	4	0	0	0	1	vendas	02_acima_media	0
1518	0.41	1	3	5	6	181	180	181	2	0	0	0	1	TI/suporte	01_menor_igual_media	1
1519	0.85	3	4	5	6	186	187	184	4	0	0	0	0	vendas	01_menor_igual_media	0
1520	0.86	2	3	6	7	168	174	170	2	0	0	0	1	dados	01_menor_igual_media	0
1521	0.32	4	4	6	8	161	158	159	3	0	0	0	0	vendas	01_menor_igual_media	0
1522	0.73	1	3	6	9	158	162	154	3	0	0	0	0	marketing/produto	02_acima_media	1
1523	0.45	0	2	5	5	151	154	163	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
1524		3	3	4	4	171	168	169	6	0	0	0	0	dados	01_menor_igual_media	0
1525	0.81	4	5	8	13	159	156	158	2	0	0	0	0	dados	01_menor_igual_media	0
1526	0.7	4	4	4	9	173	172	169	5	0	0	0	0	RH/financeiro	01_menor_igual_media	1
1527	0.9	1	3	4	9	166	160	163	1	0	0	0	0	vendas	01_menor_igual_media	1
1528	0.31	0	4	6	10	147	155	156	3	0	0	0	1	vendas	01_menor_igual_media	0
1529	0.01	3	7	7	7	198	196	195	4	0	0	0	0	vendas	02_acima_media	0
1530	0.28	2	5	5	7	155	155	166	4	0	0	0	1	TI/suporte	01_menor_igual_media	0
1531	0.82	1	5	5	9	182	188	177	2	1	0	0	1	dados	01_menor_igual_media	0
1532	0.57	0	3	4	8	191	186	177	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
1533	0.71	2	2	2	5	153	155	155	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1534	0.89	0	5	7	9	159	158	158	2	0	0	0	0	dados	01_menor_igual_media	0
1535		4	5	7	12	167	161	164	4	0	0	0	1	dados	01_menor_igual_media	0
1536	0.23	0	3	4	5	141	150	144	8	0	0	0	0	marketing/produto	02_acima_media	0
1537	0.77	3	3	5	6	155	155	158	4	0	0	0	1	vendas	02_acima_media	0
1538	0.07	1	2	4	8	152	153	154	3	0	0	0	1	vendas	01_menor_igual_media	0
1539	0.08	4	6	9	11	155	159	151	4	0	0	0	1	dados	01_menor_igual_media	0
1540	0.48	4	4	5	10	162	154	143	2	0	0	0	1	RH/financeiro	01_menor_igual_media	1
1541	0.18	2	3	4	7	165	156	165	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1542	0.18	3	6	7	12	185	178	176	4	0	0	0	1	vendas	01_menor_igual_media	1
1543	0	3	6	7	10	178	178	178	4	0	0	0	0	dados	01_menor_igual_media	0
1544	0.69	4	4	7	11	182	185	183	6	0	0	0	0	dados	01_menor_igual_media	1
1545	0.97	1	3	5	8	160	169	167	1	0	0	0	1	TI/suporte	01_menor_igual_media	0
1546	0.96	1	4	7	12	168	164	166	3	0	0	0	1	RH/financeiro	02_acima_media	0
1547	0.41	4	4	6	11	171	170	179	5	0	0	0	1	marketing/produto	01_menor_igual_media	0
1548	0.75	1	3	6	7	176	168	168	3	0	0	0	0	dados	01_menor_igual_media	0
1549	0.15	1	6	7	9	197	198	206	4	0	0	0	0	TI/suporte	01_menor_igual_media	1
1550	0.76	0	2	2	7	159	156	148	3	0	0	0	0	dados	01_menor_igual_media	0
1551	0.14	0	4	5	6	175	174	162	2	0	0	0	1	dados	01_menor_igual_media	0
1552	0.78	0	3	5	9	160	159	157	3	0	1	0	1	RH/financeiro	01_menor_igual_media	1
1553	0.68	3	3	6	10	157	159	157	2	0	0	0	0	vendas	01_menor_igual_media	0
1554	0.33	2	3	3	6	150	156	156	2	0	0	0	0	vendas	01_menor_igual_media	0
1555	0.07	3	6	6	10	187	187	175	2	0	0	0	0	RH/financeiro	02_acima_media	0
1556	0.72	1	3	3	4	153	157	157	1	0	0	0	0	TI/suporte	01_menor_igual_media	1
1557	0.77	2	4	5	5	155	153	154	4	0	0	0	0	dados	01_menor_igual_media	0
1558	0.95	2	4	4	7	152	160	151	3	0	0	0	0	vendas	01_menor_igual_media	0
1559	0.12	6	6	6	7	177	180	191	4	0	0	0	0	vendas	01_menor_igual_media	0
1560	0.88	3	3	3	6	202	194	183	6	1	0	0	1	dados	01_menor_igual_media	0
1561	0.54	2	3	3	3	146	156	162	4	0	0	0	0	TI/suporte	01_menor_igual_media	0
1562	0.87	0	3	3	8	156	158	160	1	0	0	0	1	dados	01_menor_igual_media	0
1563	0.99	0	5	7	9	165	157	158	3	0	0	0	0	vendas	01_menor_igual_media	0
1564	0.06	3	6	8	11	189	192	201	4	0	0	0	0	dados	01_menor_igual_media	0
1565	0.72	0	3	3	7	152	158	153	3	0	1	0	1	marketing/produto	02_acima_media	0
1566	0.63	1	3	5	8	157	165	159	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1567	0.79	3	3	4	7	151	157	145	3	0	0	0	1	TI/suporte	01_menor_igual_media	0
1568	0.4	0	4	7	9	166	158	151	1	0	0	1	1	vendas	01_menor_igual_media	1
1569	0.56	0	5	7	11	160	166	176	10	0	0	0	0	TI/suporte	01_menor_igual_media	0
1570	0.63	2	2	2	2	150	153	157	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1571	0.32	0	2	5	5	147	153	165	3	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1572	0.04	1	4	4	5	159	160	162	6	0	0	0	0	vendas	01_menor_igual_media	1
1573	0.09	3	5	5	5	176	179	176	5	0	0	0	0	TI/suporte	02_acima_media	0
1574	0.79	0	4	6	9	159	162	170	2	0	0	0	0	vendas	01_menor_igual_media	1
1575	0.72	5	5	6	6	159	161	151	3	0	0	0	1	vendas	01_menor_igual_media	1
1576	0.91	2	5	7	9	159	157	154	1	0	0	0	1	dados	01_menor_igual_media	0
1577	0.61	0	4	4	5	160	158	169	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
1578	0.24	2	2	2	4	158	153	164	3	0	0	0	0	dados	01_menor_igual_media	0
1579	0.12	1	2	4	5	146	153	147	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1580	0.88	1	3	6	7	157	159	157	3	0	0	1	1	vendas	01_menor_igual_media	0
1581	1	0	4	7	12	160	156	156	6	0	0	0	0	dados	01_menor_igual_media	0
1582	0.75	2	5	5	6	174	175	167	3	0	0	0	0	marketing/produto	02_acima_media	0
1583	0.9	3	3	6	6	163	153	156	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1584	0.37	2	5	5	5	176	178	170	3	0	0	0	1	vendas	01_menor_igual_media	0
1585		2	3	5	10	152	155	147	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
1586	0.43	1	6	8	8	188	185	184	7	0	0	0	0	marketing/produto	02_acima_media	0
1587	0.75	2	3	3	6	172	171	173	3	0	0	0	0	dados	01_menor_igual_media	0
1588	0.52	0	4	6	6	157	158	163	7	0	0	0	0	vendas	01_menor_igual_media	0
1589	0.16	4	5	8	11	155	157	156	2	0	0	0	0	vendas	02_acima_media	0
1590	0.93	3	4	7	10	146	156	156	2	0	0	0	1	TI/suporte	01_menor_igual_media	1
1591	0.27	0	2	4	4	148	155	144	3	0	0	0	0	marketing/produto	01_menor_igual_media	0
1592	0.44	3	3	3	5	150	153	153	1	0	0	0	0	TI/suporte	01_menor_igual_media	0
1593		1	2	4	8	155	157	155	4	0	0	0	0	vendas	01_menor_igual_media	0
1594	0.93	3	5	7	8	162	154	142	4	0	0	0	1	dados	01_menor_igual_media	0
1595	0.24	5	5	8	11	166	167	165	4	0	0	0	0	vendas	01_menor_igual_media	0
1596	0.2	4	4	7	9	157	154	165	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
1597	0.82	3	5	5	8	193	185	185	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
1598	0.83	1	3	6	11	153	156	165	3	0	0	0	1	dados	02_acima_media	0
1599	0.69	4	4	7	8	157	160	160	4	0	0	0	0	vendas	01_menor_igual_media	0
1600	0.36	2	3	4	7	158	160	161	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1601	0.99	4	5	6	8	156	160	162	1	0	0	0	0	vendas	01_menor_igual_media	0
1602	1	5	5	6	9	151	157	153	4	0	0	0	0	dados	01_menor_igual_media	0
1603	0.5	2	4	4	6	152	155	157	2	0	0	0	1	marketing/produto	01_menor_igual_media	0
1604		2	4	7	10	172	172	169	3	0	0	0	0	vendas	01_menor_igual_media	1
1605	0.89	1	3	6	11	152	155	147	3	0	0	0	1	marketing/produto	01_menor_igual_media	0
1606	0.99	2	5	5	9	161	156	150	1	0	0	0	0	dados	02_acima_media	0
1607		2	3	6	11	184	188	182	5	0	0	1	1	TI/suporte	01_menor_igual_media	0
1608	0.61	3	3	4	5	153	155	152	3	0	0	0	1	vendas	01_menor_igual_media	0
1609	0.01	2	6	8	12	180	186	179	4	0	0	0	1	vendas	01_menor_igual_media	0
1610	0.75	0	3	6	6	179	177	177	3	0	0	0	0	vendas	01_menor_igual_media	1
1611	0.17	5	5	7	7	143	150	143	4	0	0	0	0	dados	02_acima_media	0
1612	0.18	1	7	7	10	178	178	167	4	0	0	0	0	vendas	01_menor_igual_media	0
1613	0.98	4	5	8	11	174	173	176	4	0	0	0	0	dados	02_acima_media	0
1614	0.98	6	6	8	12	166	157	166	3	0	0	0	1	dados	01_menor_igual_media	0
1615		2	3	6	7	147	151	146	4	0	0	0	0	marketing/produto	01_menor_igual_media	0
1616	1	4	4	6	6	157	155	155	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1617	0.69	1	4	4	6	151	151	149	3	0	0	0	0	TI/suporte	01_menor_igual_media	1
1618	0.95	2	3	5	5	166	168	159	3	0	0	0	1	dados	01_menor_igual_media	1
1619		4	4	7	11	182	180	185	3	0	0	0	0	TI/suporte	01_menor_igual_media	0
1620	0.51	3	4	7	12	156	157	158	2	0	0	0	0	TI/suporte	02_acima_media	0
1621	0.34	0	6	8	13	163	166	176	4	1	0	0	1	dados	01_menor_igual_media	0
1622	0.97	2	4	5	6	175	174	170	3	0	0	0	0	dados	02_acima_media	0
1623	0.83	2	5	6	11	193	185	178	5	0	0	0	0	RH/financeiro	01_menor_igual_media	0
1624	0.42	2	2	4	4	154	154	159	3	0	0	0	1	RH/financeiro	01_menor_igual_media	0
1625	0.93	3	4	5	5	172	170	171	2	0	0	0	0	vendas	01_menor_igual_media	1
1626	0.25	0	3	4	9	148	151	160	3	0	0	0	0	marketing/produto	02_acima_media	0
1627	0.82	1	3	6	9	180	188	194	7	0	0	0	0	vendas	01_menor_igual_media	0
1628	0.65	2	4	4	6	160	158	148	3	0	0	0	1	TI/suporte	01_menor_igual_media	1
1629	0.78	2	4	7	9	175	170	168	2	0	0	0	0	RH/financeiro	02_acima_media	0
1630	0.24	5	5	6	9	176	185	189	6	0	0	0	0	dados	02_acima_media	0
1631	0.89	0	2	2	3	168	171	171	6	0	0	0	1	dados	01_menor_igual_media	0
1632	0.22	3	4	4	7	154	152	157	5	0	0	0	0	RH/financeiro	01_menor_igual_media	1
1633	0.33	1	5	5	8	154	151	144	3	0	0	0	1	vendas	01_menor_igual_media	0
1634		2	5	7	11	153	161	147	5	0	0	0	0	marketing/produto	01_menor_igual_media	0
1635	0.28	5	5	5	5	171	177	183	6	0	0	0	1	dados	02_acima_media	0
1636	0.71	4	5	8	13	168	168	157	5	0	0	1	1	dados	01_menor_igual_media	0
1637	0.25	2	6	8	10	159	157	155	3	0	0	0	1	vendas	01_menor_igual_media	1
