ID_Cliente	Investimento_Fixa	Investimento_Tesouro	Investimento_Poupanca	Rendimento_Liq_12M	Saldo_Conta	Investiu_Variavel_6M
1940	10692.14	1797.10	650.10	22.58	0	0
1941	0	5216.34	0	63.51	247.97	0
1942	9026.95	1497.26	0	337.24	1792.38	0
1943	2483.11	11361.30	0	354.95	0	0
1944	1267.46	1907.75	0	147.87	0	0
1945	4783.92	0	0	81.30	55.71	1
1946	2733.21	5732.90	0	305.64	0	0
1947	2482.38	2133.17	0	94.68	0	0
1948	9767.09	3334.23	0	216.66	2032.85	0
1949	2404.16	8501.62	0	123.14	2106.79	0
1950	1990.95	0	0	15.01	0	0
1951	2117.68	3602.24	0	9.09	6.65	0
1952	1990.06	5700.32	0	65.92	1837.77	0
1953	1697.89	1748.88	0	15.30	0	0
1954	3804.97	6986.89	0	226.82	0	0
1955	0	5482.80	1751.73	33.01	152.61	0
1956	0	11483.56	0	29.20	1359.37	0
1957	4567.23	2105.28	0	297.92	0	0
1958	11318.67	1603.99	0	378.24	0	1
1959	0	4839.77	0	239.84	154.47	0
1960	7124.35	4010.16	0	519.93	866.40	0
1961	1208.52	0	0	37.13	1048.23	0
1962	17776.18	3250.97	1418.98	788.69	0	0
1963	2695.59	1730.48	381.43	125.60	0	0
1964	10515.15	1450.77	1385.84	52.39	0	0
1965	1466.01	2533.67	0	60.30	777.38	0
1966	3958.03	0	562.64	21.30	0	0
1967	1036.56	5450.94	0	294.61	0	0
1968	7450.39	2242.46	0	218.02	779.36	0
1969	12333.54	0	5293.35	446.00	14.12	0
1970	0	2429.46	0	43.84	0	0
1971	3898.72	0	0	162.50	0	0
1972	3786.40	4579.25	0	69.47	0	0
1973	1336.31	1230.54	0	80.03	0	0
1974	1402.73	1189.88	0	59.65	0	1
1975	3606.41	1841.32	0	90.40	863.70	0
1976	4787.03	4087.32	0	251.27	0	0
1977	3406.22	4517.96	0	42.98	0	0
1978	2315.34	0	0	110.45	0	0
1979	0	3164.94	0	68.93	0	0
1980	5535.85	1020.28	0	138.39	215.20	0
1981	4161.49	6359.79	8267.15	539.73	0	0
1982	0	7403.16	0	356.33	948.12	0
1983	1610.45	3127.13	0	89.20	1241.65	0
1984	3998.26	1896.58	0	57.25	0	0
1985	12867.47	16210.52	0	1158.49	0	0
1986	1073.97	3573.99	0	53.07	5571.19	0
1987	7684.57	10121.91	0	431.09	1545.01	0
1988	3380.77	3013.08	0	309.69	0	0
1989	5732.43	3032.16	0	355.34	652.44	1
1990	2339.31	1148.00	821.41	102.38	0	0
1991	4858.90	2951.81	0	10.26	0	0
1992	8329.90	4812.01	0	164.33	0	0
1993	4900.81	1526.35	0	230.92	0	0
1994	9219.52	0	0	387.27	0	0
1995	1496.51	0	0	34.02	0	0
1996	6236.06	0	0	178.14	0	0
1997	5381.17	2264.17	0	81.09	1511.20	0
1998	7384.10	4641.58	0	527.99	2159.84	0
1999	1697.17	4980.65	0	109.09	0	0
2000	2451.67	0	0	9.84	0	0
2001	3237.28	3936.32	0	36.81	2344.28	0
2002	6201.82	12285.08	0	62.12	0	0
2003	10328.08	1932.84	0	19.80	0	0
2004	1783.23	0	6002.57	135.77	0	0
2005	1898.99	3604.33	0	81.67	901.35	0
2006	5009.96	0	0	109.53	0	0
2007	6444.33	10928.88	0	52.67	0	1
2008	5083.36	0	0	95.74	2218.94	0
2009	6892.90	5219.92	0	488.13	0	0
2010	2654.62	2295.60	0	111.28	280.80	0
2011	4902.32	2342.37	0	345.79	0	0
2012	2712.14	2802.15	0	190.96	0	0
2013	4786.23	0	0	30.98	0	0
2014	6784.29	0	0	218.10	154.40	0
2015	0	5104.28	0	231.87	0	1
2016	2014.52	2337.05	0	184.63	2738.45	0
2017	4019.59	2864.19	0	198.53	0	0
2018	5816.10	3704.18	1529.79	147.39	0	0
2019	2862.85	4403.78	0	223.20	435.47	0
2020	0	0	872.26	10.77	26.72	0
2021	9156.78	2876.97	0	308.85	0	0
2022	4762.61	0	0	133.99	0	0
2023	5932.14	3221.84	0	351.80	0	0
2024	4205.55	1810.63	0	20.49	1427.45	0
2025	5580.95	6469.81	0	560.46	0	0
2026	1737.32	15257.27	0	20.68	0	0
2027	4771.76	0	0	235.85	0	0
2028	0	0	1985.94	10.02	0	0
2029	1027.56	3792.57	0	11.97	351.64	0
2030	0	2156.83	0	75.69	0	0
2031	2084.99	2050.31	0	178.16	0	0
2032	1950.40	1602.70	0	10.87	406.00	0
2033	2131.42	0	0	42.60	0	0
2034	2419.49	7302.12	789.29	105.23	0	0
2035	3772.11	1260.61	0	240.49	0	0
2036	1769.42	1822.38	0	53.90	0	0
2037	2517.40	1535.12	0	164.31	0	0
2038	1004.38	1089.44	0	10.88	0	0
2039	0	3022.85	0	43.83	1407.11	0
2040	4583.77	0	0	155.16	1187.42	0
2041	16641.60	6289.20	0	1001.99	0	1
2042	0	2253.72	1192.21	44.69	0	0
2043	1172.18	9904.81	0	547.96	3150.64	0
2044	8808.41	0	0	263.58	0	0
2045	0	6998.34	0	196.23	0	1
2046	0	1977.96	0	91.16	0	0
2047	6314.66	2548.44	0	38.59	918.42	0
2048	3623.87	3543.54	0	158.99	0	0
2049	1327.22	3292.60	0	99.74	3896.91	0
2050	5815.35	0	0	74.94	0	0
2051	9823.05	3517.30	0	95.15	0	1
2052	0	1723.48	0	44.57	456.28	0
2053	1470.68	3075.69	0	23.95	0	0
2054	0	1888.55	0	10.30	0	1
2055	1625.93	1953.54	0	77.54	0	0
2056	9417.29	1259.59	4483.57	458.56	0	0
2057	0	0	1337.06	10.68	0	0
2058	1329.35	6804.47	0	74.01	3582.49	0
2059	4483.44	0	0	122.66	1554.09	0
2060	3936.15	4529.35	497.64	45.14	793.62	0
2061	2795.46	0	0	62.11	0	0
2062	7532.33	1504.90	0	451.69	0	0
2063	1224.57	3311.70	0	185.55	0	0
2064	6720.53	0	0	314.06	0	0
2065	1775.84	2682.93	0	78.93	226.57	0
2066	12258.43	1891.10	6156.59	529.12	3413.15	0
2067	2496.39	9747.74	0	558.61	2596.03	0
2068	4807.39	9118.62	0	148.32	0	0
2069	7004.02	2089.34	847.30	345.82	1368.97	1
2070	3066.42	1686.82	0	133.82	0	0
2071	1160.94	5177.99	0	88.42	0	0
2072	3627.95	0	0	121.66	0	0
2073	3237.37	6509.90	0	168.79	0	0
2074	2251.71	2349.96	0	124.16	0	0
2075	1553.58	0	306.58	47.09	790.25	0
2076	3134.40	5482.77	0	334.15	0	1
2077	3819.03	10015.72	0	346.23	0	0
2078	3763.75	3244.91	0	332.73	0	0
2079	5138.17	0	0	183.30	0	0
2080	1407.99	1628.07	0	91.75	139.98	0
2081	16285.37	2034.08	0	804.37	0	1
2082	2257.28	0	0	31.05	0	0
2083	0	1992.45	0	83.23	0	0
2084	1867.55	0	0	49.14	0	0
2085	0	1440.22	0	58.19	0	0
2086	1471.07	1937.31	0	112.38	1126.44	0
2087	12916.30	1536.53	1118.85	402.27	0	0
2088	11469.47	10519.12	0	1074.62	0	1
2089	7765.63	0	0	119.30	0	0
2090	1190.45	1855.50	0	44.05	0	0
2091	3747.54	0	0	152.58	0	0
2092	1029.26	6173.96	0	135.82	1033.91	0
2093	1047.46	0	0	37.13	427.90	0
2094	5308.40	1280.39	1208.78	164.55	0	0
2095	2602.93	6828.08	0	275.47	1456.53	0
2096	0	2826.52	0	10.31	3682.89	0
2097	7531.74	2952.38	0	406.52	0	0
2098	3328.00	7400.94	0	130.02	0	0
2099	0	2505.95	924.32	78.10	1221.37	0
2100	0	2102.80	0	10.68	102.66	0
2101	7883.71	3250.41	0	434.86	0	0
2102	6254.93	1068.48	0	50.41	0	0
2103	0	7597.65	0	194.09	0	0
2104	1057.04	0	0	10.60	4189.49	0
2105	0	1151.94	0	35.57	0	0
2106	2427.29	0	0	77.18	1372.25	0
2107	6851.37	1214.47	0	170.30	0	0
2108	0	0	359.66	9.20	0	0
2109	4925.60	4327.88	0	455.80	3865.78	0
2110	0	6016.15	742.49	147.38	0	1
2111	5868.40	0	0	71.16	0	0
2112	0	1761.53	0	73.53	1228.88	0
2113	3702.50	0	0	150.80	0	1
2114	3990.90	0	0	23.96	0	0
2115	2386.12	0	0	27.28	0	0
2116	3745.02	1391.01	0	247.97	1619.15	0
2117	2884.19	1728.44	0	163.03	0	0
2118	0	1071.51	0	42.78	0	0
2119	7856.86	0	4336.93	314.02	0	1
2120	0	3451.62	0	141.65	154.92	0
2121	1212.45	6098.58	0	229.47	0	0
2122	3180.58	13258.96	0	510.94	0	0
2123	1042.02	1560.02	3476.33	90.10	0	0
2124	4800.60	1776.44	0	62.64	0	0
2125	3276.04	9329.83	0	257.75	0	0
2126	1643.34	0	0	45.86	0	0
2127	14794.87	0	2228.16	376.93	0	0
2128	7247.73	12183.65	0	703.33	776.81	0
2129	3169.86	1951.95	0	159.58	0	0
2130	2235.40	3811.42	0	265.44	0	0
2131	0	1308.89	0	41.72	0	0
2132	4888.80	3221.35	0	219.84	0	0
2133	6956.91	0	232.83	115.78	2016.88	0
2134	0	0	1855.75	8.97	1099.27	0
2135	4695.37	2608.43	0	359.01	0	0
2136	1593.42	15910.89	0	10.85	0	0
2137	3568.10	3917.55	0	62.62	0	0
2138	4632.28	0	0	177.20	0	0
2139	8928.55	3817.65	0	413.72	0	0
2140	0	2897.73	0	42.67	0	0
2141	2928.29	0	0	15.20	401.02	0
2142	6219.73	3950.37	0	358.56	0	0
2143	4486.34	7138.69	0	134.76	0	0
2144	1702.70	3464.28	0	130.44	0	0
2145	1640.15	0	0	10.14	0	0
2146	1635.10	0	0	42.02	0	0
2147	5974.88	1521.05	0	194.21	1016.35	0
2148	0	9056.18	0	269.20	0	0
2149	1553.35	3925.68	0	180.25	0	0
2150	0	2861.03	0	100.82	0	0
2151	0	5097.85	0	58.59	0	1
2152	6069.30	0	1197.49	162.82	1287.54	0
2153	0	1137.54	0	56.79	0	0
2154	1512.50	2274.68	0	173.95	0	0
2155	1130.21	6104.15	480.94	317.27	0	0
2156	4674.81	2044.88	0	315.68	0	0
2157	1578.35	1715.24	0	84.98	0	0
2158	0	4662.25	0	51.67	0	1
2159	0	0	4636.15	43.13	1393.19	0
2160	1097.37	0	0	15.07	0	0
2161	1526.30	2071.30	0	89.35	224.08	0
2162	0	9051.56	0	431.87	1616.74	0
2163	4202.68	1972.25	0	307.03	0	0
2164	6604.75	7461.27	0	627.76	0	0
2165	6445.69	1370.91	0	111.43	117.06	0
2166	4953.43	1122.05	0	49.92	0	0
2167	7327.47	7094.30	0	606.93	1064.37	0
2168	5864.32	0	0	72.79	0	0
2169	7448.10	1590.29	0	143.29	2608.86	1
2170	7219.44	3226.91	0	255.05	129.66	0
2171	4702.85	5541.21	0	295.10	0	0
2172	1565.35	3943.64	0	95.48	0	0
2173	4427.26	1082.05	0	75.06	0	0
2174	2225.09	3885.77	0	142.96	1602.74	1
2175	8964.18	6388.98	0	436.63	0	0
2176	11085.07	1923.79	0	420.18	0	0
2177	4657.02	1184.67	0	8.96	0	0
2178	3326.44	1434.06	0	75.04	0	0
2179	2387.87	0	0	80.16	4718.93	1
2180	9259.65	2514.43	0	35.93	0	0
2181	7156.59	2897.93	2410.11	66.86	3339.80	0
2182	1412.75	1464.40	0	24.56	4539.37	0
2183	2043.98	7112.40	0	285.35	0	0
2184	0	4041.05	0	84.47	2432.14	0
2185	3554.92	3195.02	0	277.12	0	0
2186	2672.11	4117.78	0	294.61	0	0
2187	0	3876.53	0	159.03	0	0
2188	1321.10	1068.42	0	91.46	0	0
2189	14013.48	0	0	483.43	0	0
2190	2753.64	2742.02	233.03	53.71	0	0
2191	1567.28	4502.92	124.32	156.98	0	0
2192	0	1291.95	0	29.44	0	0
2193	4620.07	3530.19	4777.45	228.45	0	0
2194	2094.06	5782.81	0	293.60	0	0
2195	9598.00	0	0	264.60	1214.29	1
2196	4917.94	0	0	196.09	0	0
2197	3858.70	4612.76	0	262.31	0	0
2198	12610.87	4069.75	0	830.00	1163.55	0
2199	18722.67	7350.03	0	238.44	1074.59	1
2200	2556.31	1433.10	0	77.76	817.93	0
2201	0	3304.57	0	162.57	0	0
2202	1373.06	2133.67	0	73.68	0	0
2203	0	0	2428.37	9.93	425.72	0
2204	1717.88	0	0	10.47	0	0
2205	10931.72	2909.70	0	178.81	0	0
2206	3330.89	1377.01	0	137.23	0	1
2207	3350.54	1800.40	0	75.08	2357.46	1
2208	5303.25	5201.88	0	214.35	1900.76	0
2209	0	4949.51	1447.79	116.12	1413.60	0
2210	6118.53	13759.58	0	301.20	410.40	0
2211	6186.85	0	1.45	80.90	0	0
2212	21506.10	1200.51	0	185.79	701.64	1
2213	3099.89	1254.94	0	165.74	0	0
2214	9142.02	3597.10	1782.52	334.79	0	0
2215	1381.27	2299.55	0	148.55	0	0
2216	5882.22	2597.89	0	77.43	699.71	0
2217	0	7713.54	0	207.28	2557.43	0
2218	4343.66	1004.77	0	67.62	0	1
2219	4488.23	0	3530.01	254.66	177.58	0
2220	2071.78	0	189.28	66.73	0	0
2221	1652.26	1011.49	4649.18	31.97	2954.31	0
2222	2006.05	1491.57	0	39.27	0	0
2223	5258.01	26943.12	2709.90	1438.90	0	0
2224	16284.65	1571.15	0	588.24	0	0
2225	0	1968.87	0	64.39	1468.02	0
2226	16035.20	0	0	609.90	1131.33	0
2227	16055.20	5483.16	0	808.45	0	0
2228	0	1290.30	0	21.98	0	0
2229	0	1786.70	3318.25	13.80	0	0
2230	3826.82	3612.69	0	76.57	2379.49	0
2231	0	4994.83	0	175.19	0	0
2232	0	0	1371.41	13.40	0	0
2233	14594.27	2532.10	3316.68	408.52	0	0
2234	3032.29	3444.54	0	71.83	0	0
2235	8178.85	2116.62	0	342.70	2640.40	0
2236	2507.40	9136.39	0	150.39	0	0
2237	2077.77	4650.50	3759.91	261.56	0	0
2238	7796.46	0	0	65.44	0	0
2239	2894.17	1176.75	310.81	200.46	1781.30	0
2240	0	7687.34	0	383.96	1539.92	0
2241	7550.52	0	0	99.85	0	0
2242	0	7948.82	0	287.89	1524.59	0
2243	3266.89	1193.23	0	56.28	0	0
2244	3646.97	1073.25	0	231.96	0	0
2245	3410.28	4389.95	0	260.33	1752.27	0
2246	3077.68	1349.76	0	13.51	2758.30	0
2247	8239.07	2127.75	0	383.69	0	0
2248	1127.02	5120.62	0	179.07	0	0
2249	3611.61	0	0	166.59	0	0
2250	0	9661.97	2350.04	378.29	0	0
2251	3289.07	1197.57	0	97.84	0	0
2252	3683.98	1768.61	0	249.74	688.67	1
2253	16765.65	0	0	716.19	0	0
2254	1267.65	2063.79	0	113.42	0	0
2255	4083.29	1192.73	0	105.32	1208.60	0
2256	2555.45	6139.96	2904.40	130.48	0	0
2257	6325.88	4366.99	0	142.09	4583.21	0
2258	1849.42	9863.39	0	505.25	0	0
2259	8724.91	0	0	284.16	97.47	0
2260	3623.30	1851.67	98.82	129.95	0	0
2261	11154.35	2518.30	0	497.62	4031.28	1
2262	0	2520.33	0	83.54	0	0
2263	0	6714.42	0	290.78	1982.79	0
2264	4466.28	0	0	209.09	5894.89	0
2265	5419.29	16795.59	0	711.69	514.85	0
2266	3338.12	1330.19	0	223.13	0	0
2267	6135.94	0	0	145.17	402.38	0
2268	8947.93	1415.27	0	60.27	0	0
2269	0	2185.51	0	56.43	2871.54	0
2270	1993.52	2263.43	0	32.95	1150.06	0
2271	1974.31	2837.75	0	9.03	0	0
2272	5069.21	5539.19	0	408.45	0	0
2273	1229.98	3084.05	838.36	177.16	5637.93	0
2274	1129.82	1863.27	0	47.90	0	0
2275	1996.30	0	0	70.33	0	0
2276	5986.29	5461.18	0	543.90	0	0
2277	4555.30	0	872.07	66.01	0	0
2278	0	0	2598.72	21.07	0	0
2279	9611.16	0	2050.91	73.42	0	0
2280	1652.86	1771.90	636.18	10.91	2144.38	0
2281	7030.37	2870.52	0	329.86	0	0
2282	2235.60	4554.57	0	20.72	0	0
2283	5499.50	7174.65	0	605.55	0	0
2284	2053.13	3830.99	0	60.26	0	0
2285	0	11691.54	0	289.12	0	0
2286	0	1379.54	2172.69	12.89	298.37	0
2287	3695.84	2386.10	1756.00	129.84	0	0
2288	0	10549.76	90.67	421.30	0	0
2289	8061.57	1330.36	4903.03	253.44	832.90	0
2290	0	9170.74	5952.04	211.80	0	0
2291	14868.55	1548.88	679.39	585.84	2479.11	0
2292	1450.40	3381.15	0	68.14	0	0
2293	0	2465.29	0	53.93	0	0
2294	0	1742.31	1439.72	90.23	493.68	0
2295	0	4766.31	0	232.54	0	0
2296	4852.09	2497.88	0	300.95	1754.19	0
2297	3912.86	1851.55	1328.07	299.70	1565.33	0
2298	4290.71	0	0	15.44	0	0
2299	2980.57	2978.98	0	116.49	33.33	0
2300	2107.43	0	0	20.00	2385.20	0
2301	1786.91	0	0	17.66	0	0
2302	3364.12	1390.52	1319.31	248.30	0	0
2303	6739.99	1863.93	0	232.47	0	0
2304	5006.81	3088.90	210.90	385.85	0	0
2305	1773.63	1668.78	0	19.64	0	0
2306	1341.72	2283.00	0	44.53	0	0
2307	32613.63	6903.99	0	985.41	0	1
2308	1787.21	1158.37	4057.43	91.75	0	0
2309	10196.18	3564.26	0	531.50	0	0
2310	5071.14	1601.79	626.55	195.59	0	0
2311	0	1563.49	0	30.85	1429.56	0
2312	3696.93	1586.13	0	111.50	0	0
2313	8887.54	1644.45	0	401.34	0	1
2314	3096.93	9313.86	0	576.87	0	0
2315	1072.71	7107.81	0	9.11	0	0
2316	1760.07	0	0	41.39	561.73	0
2317	2300.75	3464.97	0	213.57	0	0
2318	8777.08	1010.13	0	263.32	0	0
2319	3312.11	4028.75	0	171.31	3174.97	0
2320	0	4216.81	2271.90	88.94	2040.40	0
2321	4639.20	3519.74	0	354.42	0	0
2322	1276.92	1566.98	0	27.06	0	0
2323	3267.95	0	0	157.45	0	0
2324	2170.25	7540.58	0	390.39	0	0
2325	11823.15	2432.45	0	577.05	0	0
2326	1798.81	6521.06	1464.57	128.05	0	0
2327	0	4009.76	261.31	86.98	0	0
2328	8757.93	7378.59	0	343.45	0	0
2329	2930.81	1153.52	0	165.03	0	0
2330	5567.28	2819.52	0	371.71	0	0
2331	6611.58	11480.70	0	869.39	0	0
2332	2738.78	0	0	130.65	6607.36	0
2333	6066.14	6028.83	0	481.88	0	0
2334	0	3486.27	284.93	129.06	0	0
2335	0	2500.69	0	25.61	0	0
2336	11133.58	2161.19	0	626.67	0	0
2337	10428.98	0	0	37.88	0	1
2338	13270.55	1559.19	0	540.27	734.57	0
2339	0	3519.61	1560.69	23.86	0	0
2340	1463.66	2625.25	0	11.67	1451.39	0
2341	0	1773.85	0	38.78	0	0
2342	10113.77	0	0	490.36	0	0
2343	5532.47	0	0	226.78	0	0
2344	1792.20	1423.25	0	73.99	0	0
2345	4705.29	8688.28	562.11	256.03	0	0
2346	2607.12	5962.81	0	238.07	0	0
2347	2973.79	5060.79	0	289.82	136.62	0
2348	4080.19	0	0	190.49	0	0
2349	0	7354.99	0	131.39	671.94	0
2350	1756.35	1081.39	0	64.77	0	0
2351	3246.33	0	0	134.92	0	0
2352	2576.37	7531.62	0	98.63	0	0
2353	1255.93	4796.96	0	297.35	0	1
2354	0	2359.67	3793.46	73.49	0	0
2355	2185.00	8150.45	0	129.75	0	0
2356	2276.92	9949.36	0	435.49	0	0
2357	6937.08	6345.93	0	552.61	0	0
2358	0	4828.39	0	95.37	0	0
2359	1926.79	0	0	10.35	879.26	0
2360	0	3212.98	0	111.43	3031.96	0
2361	0	1042.20	0	12.25	1293.35	1
2362	2097.06	2100.57	0	71.41	0	0
2363	1796.40	0	0	57.04	0	0
2364	4284.75	4788.56	0	287.99	0	0
2365	7286.71	3928.43	0	174.21	0	0
2366	8460.99	1185.77	6939.57	132.52	469.01	0
2367	5364.51	2155.48	0	275.68	0	0
2368	6396.78	0	165.27	215.42	0	0
2369	4529.45	1650.08	0	123.05	0	0
2370	0	4691.17	0	190.81	248.15	0
2371	7708.55	2121.00	0	251.28	0	0
2372	16566.47	1529.79	3424.27	801.78	2820.31	0
2373	4194.57	5346.81	0	93.95	634.68	0
2374	1826.15	1292.22	10649.00	185.65	1314.05	0
2375	0	4729.75	0	63.33	0	0
2376	3614.28	0	0	153.70	0	0
2377	2803.90	5088.93	0	163.58	1366.89	0
2378	2487.57	1518.37	0	179.63	0	0
2379	1689.41	1064.04	0	18.80	0	0
2380	9640.65	5147.70	0	270.00	0	0
2381	3428.60	6544.04	0	9.79	0	0
2382	1122.70	5660.56	0	186.62	0	0
2383	7203.93	1427.38	0	268.97	0	0
2384	2831.79	1045.64	0	44.58	46.01	0
2385	4960.86	0	0	224.81	0	0
2386	14096.58	2768.96	396.98	639.30	0	1
2387	7833.77	0	0	189.94	97.73	0
2388	2193.05	6606.67	0	176.10	0	0
2389	0	7032.69	0	40.78	416.40	0
2390	6698.31	8263.00	0	155.05	0	0
2391	10817.43	4204.87	0	227.63	0	1
2392	6940.74	3000.51	0	49.37	0	0
2393	0	3481.65	0	120.72	0	0
2394	3982.17	0	0	173.17	0	0
2395	1664.32	3488.20	0	84.15	0	0
2396	0	1910.39	0	78.24	1144.29	0
2397	2021.17	2165.44	0	140.02	25.54	0
2398	1617.65	2113.86	0	28.54	0	0
2399	5671.85	3979.40	0	66.59	0	0
2400	4916.20	1193.96	0	203.88	5764.89	1
2401	6229.99	2473.69	2279.39	319.38	0	0
2402	2722.31	6461.54	0	288.88	0	0
2403	2854.36	2206.93	0	25.04	0	0
2404	9002.28	3397.20	0	43.22	161.53	0
2405	0	5037.69	0	133.31	333.71	0
2406	3209.36	1773.02	0	153.45	288.30	1
2407	7371.74	3266.94	0	65.95	808.50	0
2408	1513.13	0	0	67.11	0	0
2409	1754.22	6969.92	0	435.10	0	0
2410	9096.42	7734.95	0	111.26	0	0
2411	11643.38	2021.52	0	460.47	0	0
2412	8827.95	9216.14	0	803.07	0	0
2413	5651.65	3621.56	0	410.11	0	0
2414	4960.11	1898.27	0	124.18	2567.92	0
2415	0	5279.42	0	263.89	0	0
2416	1470.58	3479.91	0	130.05	0	0
2417	1834.87	4822.98	0	78.82	347.36	0
2418	0	13628.36	0	442.86	0	0
2419	2469.58	0	0	19.45	0	0
2420	20997.62	10979.27	0	713.35	819.85	0
2421	6876.01	1542.94	8106.95	289.43	0	0
2422	1735.44	5312.55	0	265.97	4333.54	0
2423	0	2255.47	2833.65	95.71	0	0
2424	1695.31	1085.21	0	123.93	0	0
2425	4227.36	0	277.22	192.46	0	0
2426	12195.23	0	1472.15	167.41	0	0
2427	2850.02	3457.35	0	282.29	932.76	0
2428	3069.96	0	0	62.76	0	0
2429	10523.55	0	0	333.00	0	1
2430	0	4415.76	0	64.44	1089.81	0
2431	4454.09	5669.97	0	497.63	0	0
2432	6582.81	2885.42	1580.65	380.11	2576.69	0
2433	3963.40	5465.82	0	152.03	341.90	0
2434	3704.12	6353.45	0	137.97	1205.49	0
2435	3600.45	2983.24	0	226.22	238.81	0
2436	2488.58	0	0	106.85	3835.97	0
2437	4240.19	0	0	205.51	6344.92	1
2438	5975.97	4063.55	0	454.20	0	0
2439	0	9788.60	0	163.30	0	0
2440	3126.73	0	0	50.31	0	0
2441	10921.19	14192.51	0	237.67	0	0
2442	0	6258.26	3046.99	264.50	0	0
2443	0	1924.91	0	38.26	0	0
2444	8428.57	1042.67	0	245.05	0	0
2445	6415.61	0	0	53.34	529.70	0
2446	1253.09	5306.56	0	111.66	0	0
2447	1667.91	3236.46	0	57.79	2212.32	0
2448	0	1792.20	990.30	39.68	0	0
2449	4281.92	6037.96	0	156.95	0	0
2450	3558.22	7109.18	0	59.80	0	0
2451	14341.19	5461.89	0	105.52	0	0
2452	1743.74	0	0	70.03	2091.58	0
2453	7910.26	1128.52	0	246.29	282.95	0
2454	6702.74	5607.32	0	239.17	0	0
2455	4359.40	0	0	175.83	0	0
2456	6307.88	2330.23	0	9.90	0	0
2457	4986.25	1558.84	5250.74	273.81	0	0
2458	4395.89	0	0	83.51	454.21	0
2459	1647.22	1038.45	0	72.12	1528.64	0
2460	0	1825.23	2120.90	65.01	0	0
2461	1845.95	1954.12	0	85.65	0	0
2462	5282.83	2400.78	0	17.15	2427.69	0
2463	2992.96	0	3838.80	158.11	0	0
2464	8895.35	0	3659.94	371.68	0	0
2465	0	1334.58	0	42.32	0	0
2466	3185.71	1868.18	0	245.07	0	0
2467	4752.93	3962.32	1721.38	313.31	312.45	0
2468	3294.78	0	0	89.62	1693.82	0
2469	11730.93	5234.00	452.14	634.99	1558.73	0
2470	0	1875.52	0	63.67	508.08	0
2471	1208.59	5367.17	0	244.58	381.82	0
2472	0	2130.90	0	61.52	0	0
2473	6727.71	0	0	230.22	0	0
2474	0	3324.69	0	21.87	289.48	0
2475	6727.51	1240.24	0	316.26	0	1
2476	1722.55	1643.48	0	123.40	0	0
2477	1139.59	0	0	14.23	4661.22	0
2478	4908.47	0	3840.38	11.77	0	0
2479	2279.35	4465.51	0	241.92	3001.05	0
2480	18290.32	4190.53	181.43	346.80	0	0
2481	2335.60	1019.23	864.63	61.16	1648.17	0
2482	0	5964.86	0	155.43	0	0
2483	6228.65	8909.29	5942.53	310.15	0	0
2484	3726.54	7845.59	0	563.83	106.00	0
2485	1068.40	0	0	11.39	0	0
2486	0	9732.57	0	183.49	0	0
2487	1237.51	7161.01	0	240.54	0	0
2488	1835.68	0	0	14.88	0	0
2489	8344.25	1869.43	0	352.16	0	1
2490	5713.67	1151.43	0	145.83	0	0
2491	2532.27	0	0	102.13	0	0
2492	1088.54	4693.72	0	199.85	0	0
2493	2808.06	2730.18	0	92.43	0	0
2494	0	2916.96	0	132.59	0	0
2495	1139.13	3786.34	0	50.41	0	0
2496	6939.99	0	0	184.51	0	0
2497	0	5045.49	0	9.19	830.58	1
2498	0	2292.99	0	64.69	1905.10	0
2499	4981.98	7517.03	0	347.77	261.81	0
2500	3129.63	0	0	49.12	0	0
2501	3117.00	10075.55	0	259.00	0	0
2502	5422.86	1742.19	0	135.80	0	0
2503	7618.36	2343.26	0	391.04	0	0
2504	0	2055.08	0	32.31	0	0
2505	3781.91	9564.83	0	65.99	0	0
2506	0	1776.80	0	38.87	0	0
2507	3114.52	0	0	64.44	0	1
2508	6544.86	0	0	284.67	0	0
2509	5481.30	3486.25	422.27	314.96	567.35	0
2510	0	1292.08	0	61.48	0	0
2511	6049.23	0	1809.49	164.23	0	0
2512	0	4856.25	0	166.65	0	0
2513	11267.37	0	0	545.70	1246.96	0
2514	1360.49	3171.40	0	49.24	0	0
2515	5016.21	4391.83	0	174.87	874.38	0
2516	2023.96	1011.28	0	26.37	0	0
2517	5349.09	2453.95	0	276.30	0	0
2518	5196.12	1793.58	0	41.27	0	0
2519	1474.94	2416.25	0	161.79	0	0
2520	3004.00	1352.19	0	29.41	748.59	0
2521	11358.40	0	0	71.99	31.32	0
2522	0	4601.87	0	161.67	0	0
2523	3704.36	6225.77	0	479.54	5712.77	1
2524	0	6070.85	793.16	201.86	0	0
2525	9989.30	1494.49	0	98.80	1352.12	0
2526	2861.58	2116.56	5606.52	272.04	0	0
2527	5185.62	6298.51	1796.39	222.79	3729.78	0
2528	0	0	4087.60	39.86	0	0
2529	2903.70	6784.94	0	238.72	1504.09	1
2530	3309.02	0	0	54.67	0	0
2531	10578.22	3115.03	0	249.78	0	0
2532	19324.51	1173.35	0	22.30	0	1
2533	2686.57	3591.62	0	271.72	0	0
2534	8635.53	8328.50	0	55.78	0	0
2535	2239.81	0	0	35.97	941.46	0
2536	19300.15	1529.06	0	275.49	0	0
2537	1157.51	4635.30	0	75.18	0	0
2538	0	3311.17	0	64.45	0	0
2539	12213.71	2686.03	0	614.15	0	0
2540	1405.38	3488.74	0	212.73	520.43	0
2541	1440.61	0	0	46.11	0	0
