id_titulo	categoria	qtde_paginas	edicao	tipo_capa	densidade_papel	cor	ano	preco
05687	Gestao	379	Original	Flexivel	Baixa	Preto	2018-2020	60.76
05688	Infantil	756	Reedicao	Flexivel	Baixa	Preto	Até 2017	91.55
05689	Ciencias	457	Reedicao	Flexivel	Baixa	Preto	2018-2020	64.63
05690	Espiritualidade	79	Original	Flexivel	Baixa	Preto	2021-2023	12.01
05691	Infantil	576	Original	Flexivel	Baixa	Preto	2021-2023	78.29
05692	Ciencias	385	Reedicao	Flexivel	Alta	Cores	2021-2023	73.42
05693	Literatura	426	Original	Dura	Baixa	Preto	Até 2017	49.42
05694	Universitario	1692	Reedicao	Flexivel	Alta	Preto	2021-2023	194.86
05695	Historia	552	Original	Flexivel	Baixa	Preto	2018-2020	61.30
05696	Infantil	409	Reedicao	Flexivel	Alta	Preto	2018-2020	52.42
05697	Universitario	574	Original	Flexivel	Baixa	Cores	Até 2017	80.22
05698	Historia	228	Reedicao	Flexivel	Baixa	Preto	Até 2017	37.93
05699	Viagem	788	Original	Dura	Baixa	Preto	2021-2023	102.39
05700	Historia	362	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.10
05701	Ciencias	684	Reedicao	Dura	Baixa	Preto	2021-2023	103.71
05702	Gestao	446	Reedicao	Flexivel	Alta	Preto	2021-2023	64.63
05703	Autoajuda	616	Original	Flexivel	Baixa	Preto	2018-2020	41.88
05704	Gestao	268	Reedicao	Flexivel	Alta	Preto	Até 2017	27.17
05705	Infantil	158	Reedicao	Flexivel	Baixa	Cores	2021-2023	25.15
05706	Artes	454	Reedicao	Dura	Alta	Cores	Até 2017	68.09
05707	Gestao	635	Reedicao	Flexivel	Baixa	Preto	Até 2017	68.29
05708	Culinaria	391	Original	Dura	Baixa	Preto	2018-2020	71.76
05709	Infantil	212	Reedicao	Flexivel	Baixa	Preto	Até 2017	29.51
05710	Gestao	375	Original	Flexivel	Alta	Preto	2018-2020	54.64
05711	Ciencias	246	Original	Flexivel	Alta	Preto	2021-2023	55.87
05712	Autoajuda	572	Reedicao	Flexivel	Baixa	Preto	2021-2023	81.90
05713	Ciencias	421	Reedicao	Flexivel	Alta	Preto	Até 2017	53.87
05714	Historia	75	Reedicao	Flexivel	Baixa	Preto	2021-2023	28.78
05715	Gestao	351	Original	Dura	Baixa	Preto	2018-2020	64.32
05716	Gestao	311	Original	Flexivel	Baixa	Preto	Até 2017	32.48
05717	Gestao	521	Reedicao	Flexivel	Baixa	Preto	2018-2020	43.76
05718	Espiritualidade	346	Reedicao	Flexivel	Baixa	Cores	Até 2017	43.56
05719	Gestao	437	Reedicao	Flexivel	Baixa	Preto	2018-2020	41.05
05720	Infantil	377	Original	Flexivel	Baixa	Preto	Até 2017	37.61
05721	Biografia	350	Original	Dura	Alta	Preto	2018-2020	74.35
05722	Artes	315	Reedicao	Dura	Alta	Preto	2021-2023	44.03
05723	Historia	206	Original	Flexivel	Baixa	Preto	2018-2020	16.23
05724	Autoajuda	403	Reedicao	Flexivel	Baixa	Preto	2018-2020	63.87
05725	Gestao	153	Reedicao	Flexivel	Baixa	Cores	2018-2020	14.88
05726	Gestao	982	Original	Dura	Alta	Preto	2021-2023	124.22
05727	Historia	437	Reedicao	Dura	Alta	Preto	2018-2020	53.83
05728	Autoajuda	359	Original	Flexivel	Baixa	Preto	2018-2020	38.13
05729	Espiritualidade	217	Original	Flexivel	Baixa	Preto	2018-2020	21.92
05730	Gestao	388	Original	Dura	Baixa	Preto	Até 2017	69.56
05731	Espiritualidade	370	Reedicao	Flexivel	Alta	Cores	Até 2017	38.32
05732	Ciencias	458	Reedicao	Flexivel	Baixa	Preto	2018-2020	47.72
05733	Ciencias	492	Reedicao	Flexivel	Baixa	Preto	2018-2020	69.83
05734	Autoajuda	366	Reedicao	Flexivel	Baixa	Preto	Até 2017	37.50
05735	Historia	208	Original	Flexivel	Baixa	Preto	Até 2017	33.57
05736	Historia	360	Reedicao	Dura	Alta	Preto	2018-2020	54.53
05737	Ciencias	338	Original	Dura	Alta	Preto	Até 2017	71.60
05738	Gestao	453	Reedicao	Flexivel	Baixa	Preto	2018-2020	46.36
05739	Gestao	296	Reedicao	Dura	Baixa	Preto	2018-2020	47.15
05740	Culinaria	130	Reedicao	Dura	Baixa	Cores	2018-2020	29.01
05741	Viagem	549	Original	Dura	Baixa	Cores	2018-2020	92.66
05742	Autoajuda	227	Reedicao	Flexivel	Baixa	Preto	2021-2023	26.76
05743	Ciencias	244	Reedicao	Flexivel	Baixa	Preto	Até 2017	54.62
05744	Espiritualidade	180	Reedicao	Flexivel	Baixa	Preto	2018-2020	30.42
05745	Gestao	118	Reedicao	Flexivel	Baixa	Cores	Até 2017	35.23
05746	Espiritualidade	402	Reedicao	Flexivel	Baixa	Preto	2021-2023	54.45
05747	Gestao	329	Reedicao	Flexivel	Alta	Preto	Até 2017	49.46
05748	Gestao	375	Original	Dura	Baixa	Preto	2018-2020	57.07
05749	Literatura	312	Original	Dura	Baixa	Preto	Até 2017	57.30
05750	Literatura	678	Reedicao	Flexivel	Baixa	Cores	Até 2017	82.61
05751	Autoajuda	274	Original	Flexivel	Baixa	Preto	2018-2020	30.78
05752	Autoajuda	352	Reedicao	Flexivel	Baixa	Preto	2021-2023	28.00
05753	Viagem	285	Original	Dura	Alta	Preto	2018-2020	47.54
05754	Autoajuda	428	Original	Flexivel	Baixa	Preto	Até 2017	32.98
05755	Historia	245	Original	Flexivel	Baixa	Cores	2018-2020	64.29
05756	Infantil	639	Original	Flexivel	Baixa	Cores	2018-2020	74.25
05757	Biografia	281	Reedicao	Flexivel	Baixa	Preto	Até 2017	35.65
05758	Culinaria	172	Reedicao	Flexivel	Baixa	Preto	2018-2020	48.25
05759	Autoajuda	589	Original	Flexivel	Baixa	Preto	2018-2020	61.41
05760	Autoajuda	337	Reedicao	Flexivel	Baixa	Preto	Até 2017	39.63
05761	Infantil	365	Reedicao	Dura	Baixa	Cores	Até 2017	59.89
05762	Autoajuda	358	Reedicao	Flexivel	Baixa	Cores	Até 2017	47.13
05763	Infantil	209	Reedicao	Dura	Baixa	Preto	2021-2023	43.16
05764	Universitario	930	Reedicao	Flexivel	Baixa	Preto	2018-2020	105.46
05765	Espiritualidade	298	Reedicao	Flexivel	Baixa	Preto	Até 2017	31.51
05766	Culinaria	605	Reedicao	Flexivel	Baixa	Cores	2018-2020	71.17
05767	Culinaria	221	Reedicao	Dura	Baixa	Preto	2018-2020	40.86
05768	Gestao	679	Reedicao	Dura	Baixa	Preto	Até 2017	66.31
05769	Historia	417	Original	Dura	Baixa	Cores	Até 2017	46.86
05770	Autoajuda	310	Original	Flexivel	Baixa	Preto	Até 2017	42.27
05771	Literatura	714	Reedicao	Dura	Baixa	Preto	2021-2023	101.68
05772	Gestao	659	Reedicao	Dura	Alta	Cores	Até 2017	77.00
05773	Artes	182	Original	Flexivel	Alta	Preto	2021-2023	32.25
05774	Infantil	581	Original	Flexivel	Alta	Preto	Até 2017	52.37
05775	Gestao	471	Reedicao	Flexivel	Alta	Preto	Até 2017	73.83
05776	Gestao	248	Reedicao	Flexivel	Baixa	Preto	2018-2020	47.91
05777	Gestao	221	Reedicao	Flexivel	Baixa	Preto	Até 2017	49.42
05778	Historia	350	Original	Flexivel	Baixa	Preto	2021-2023	37.23
05779	Autoajuda	89	Reedicao	Flexivel	Baixa	Preto	Até 2017	16.06
05780	Ciencias	420	Reedicao	Flexivel	Baixa	Preto	2018-2020	39.55
05781	Gestao	295	Original	Flexivel	Baixa	Cores	Até 2017	36.99
05782	Gestao	265	Reedicao	Flexivel	Baixa	Preto	2018-2020	41.85
05783	Autoajuda	296	Original	Flexivel	Baixa	Preto	Até 2017	29.37
05784	Gestao	202	Original	Flexivel	Baixa	Preto	Até 2017	46.57
05785	Espiritualidade	460	Reedicao	Flexivel	Baixa	Preto	Até 2017	53.05
05786	Gestao	252	Reedicao	Flexivel	Baixa	Preto	2018-2020	43.70
05787	Biografia	747	Original	Flexivel	Baixa	Preto	2018-2020	88.28
05788	Literatura	219	Original	Flexivel	Baixa	Preto	2018-2020	36.04
05789	Gestao	180	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.69
05790	Gestao	111	Original	Flexivel	Alta	Cores	2021-2023	51.85
05791	Infantil	385	Original	Flexivel	Baixa	Preto	2018-2020	56.26
05792	Universitario	375	Reedicao	Flexivel	Baixa	Preto	2018-2020	74.97
05793	Universitario	563	Original	Dura	Alta	Preto	2018-2020	110.42
05794	Autoajuda	378	Original	Flexivel	Baixa	Preto	Até 2017	49.47
05795	Infantil	452	Original	Flexivel	Alta	Cores	Até 2017	75.79
05796	Culinaria	484	Reedicao	Dura	Alta	Cores	Até 2017	54.09
05797	Espiritualidade	142	Reedicao	Flexivel	Baixa	Preto	2021-2023	8.79
05798	Biografia	303	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.38
05799	Biografia	745	Reedicao	Dura	Alta	Preto	Até 2017	92.20
05800	Ciencias	477	Reedicao	Flexivel	Baixa	Preto	Até 2017	38.23
05801	Gestao	262	Original	Dura	Baixa	Preto	Até 2017	58.66
05802	Historia	403	Original	Flexivel	Alta	Preto	Até 2017	46.62
05803	Culinaria	518	Original	Dura	Alta	Preto	2018-2020	59.57
05804	Literatura	135	Original	Flexivel	Baixa	Preto	Até 2017	29.21
05805	Ciencias	590	Original	Flexivel	Alta	Preto	Até 2017	78.89
05806	Espiritualidade	145	Original	Flexivel	Baixa	Preto	2018-2020	24.85
05807	Infantil	602	Reedicao	Flexivel	Baixa	Cores	2018-2020	86.81
05808	Espiritualidade	569	Reedicao	Flexivel	Baixa	Preto	2018-2020	60.57
05809	Culinaria	304	Reedicao	Flexivel	Baixa	Cores	2018-2020	30.93
05810	Literatura	329	Reedicao	Flexivel	Baixa	Preto	Até 2017	65.94
05811	Culinaria	595	Original	Dura	Alta	Preto	Até 2017	88.61
05812	Autoajuda	207	Reedicao	Flexivel	Baixa	Preto	2018-2020	38.04
05813	Historia	350	Reedicao	Dura	Baixa	Preto	Até 2017	57.72
05814	Ciencias	705	Original	Flexivel	Alta	Preto	2018-2020	77.92
05815	Ciencias	265	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.44
05816	Gestao	269	Original	Dura	Baixa	Preto	2018-2020	58.91
05817	Infantil	228	Reedicao	Dura	Alta	Cores	Até 2017	54.07
05818	Infantil	448	Original	Dura	Baixa	Preto	Até 2017	65.94
05819	Artes	567	Reedicao	Dura	Alta	Preto	2018-2020	82.12
05820	Gestao	301	Reedicao	Dura	Baixa	Preto	2021-2023	62.63
05821	Artes	435	Reedicao	Dura	Alta	Preto	Até 2017	48.85
05822	Gestao	138	Reedicao	Flexivel	Baixa	Preto	2021-2023	24.51
05823	Ciencias	218	Reedicao	Flexivel	Alta	Preto	2021-2023	55.91
05824	Historia	292	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.66
05825	Autoajuda	324	Reedicao	Flexivel	Baixa	Preto	Até 2017	13.92
05826	Espiritualidade	243	Reedicao	Flexivel	Baixa	Preto	2018-2020	33.54
05827	Ciencias	483	Original	Flexivel	Baixa	Cores	2018-2020	65.06
05828	Universitario	718	Reedicao	Dura	Baixa	Preto	2021-2023	130.42
05829	Culinaria	543	Original	Flexivel	Baixa	Preto	2021-2023	56.38
05830	Gestao	415	Original	Flexivel	Baixa	Preto	Até 2017	59.07
05831	Culinaria	888	Reedicao	Flexivel	Baixa	Cores	Até 2017	109.09
05832	Literatura	593	Reedicao	Flexivel	Baixa	Preto	2021-2023	70.34
05833	Literatura	611	Reedicao	Flexivel	Baixa	Preto	2018-2020	80.99
05834	Espiritualidade	480	Reedicao	Dura	Alta	Preto	2021-2023	79.79
05835	Literatura	156	Original	Flexivel	Baixa	Preto	Até 2017	28.88
05836	Literatura	452	Original	Dura	Alta	Preto	2021-2023	73.81
05837	Autoajuda	238	Reedicao	Flexivel	Alta	Preto	Até 2017	32.84
05838	Gestao	325	Reedicao	Flexivel	Alta	Preto	2021-2023	80.88
05839	Biografia	682	Reedicao	Dura	Alta	Cores	Até 2017	120.72
05840	Gestao	271	Original	Flexivel	Alta	Preto	2018-2020	51.76
05841	Infantil	155	Reedicao	Flexivel	Baixa	Cores	2018-2020	36.58
05842	Culinaria	318	Original	Dura	Alta	Preto	2018-2020	69.11
05843	Historia	375	Original	Dura	Alta	Preto	2018-2020	63.23
05844	Universitario	773	Original	Flexivel	Baixa	Preto	Até 2017	113.69
05845	Viagem	904	Original	Dura	Alta	Cores	Até 2017	104.40
05846	Autoajuda	362	Reedicao	Flexivel	Baixa	Preto	2018-2020	30.24
05847	Viagem	403	Original	Dura	Baixa	Preto	Até 2017	56.66
05848	Culinaria	655	Original	Dura	Baixa	Preto	2021-2023	84.96
05849	Gestao	279	Reedicao	Dura	Alta	Cores	Até 2017	33.49
05850	Historia	212	Original	Dura	Baixa	Preto	Até 2017	34.07
05851	Gestao	447	Original	Flexivel	Baixa	Preto	Até 2017	39.88
05852	Autoajuda	372	Reedicao	Flexivel	Baixa	Preto	Até 2017	41.82
05853	Infantil	523	Reedicao	Flexivel	Baixa	Preto	Até 2017	55.55
05854	Historia	438	Original	Dura	Alta	Preto	Até 2017	87.29
05855	Ciencias	395	Reedicao	Dura	Baixa	Preto	2021-2023	51.73
05856	Espiritualidade	267	Original	Flexivel	Baixa	Preto	Até 2017	43.54
05857	Gestao	117	Reedicao	Flexivel	Baixa	Preto	2021-2023	23.34
05858	Espiritualidade	249	Original	Flexivel	Baixa	Preto	2018-2020	26.38
05859	Ciencias	502	Reedicao	Flexivel	Baixa	Preto	2018-2020	64.07
05860	Espiritualidade	308	Reedicao	Flexivel	Baixa	Cores	2018-2020	54.51
05861	Autoajuda	258	Original	Flexivel	Baixa	Cores	Até 2017	32.97
05862	Infantil	167	Reedicao	Flexivel	Baixa	Preto	2021-2023	35.17
05863	Literatura	168	Original	Flexivel	Baixa	Preto	2021-2023	31.61
05864	Literatura	401	Reedicao	Flexivel	Alta	Preto	2021-2023	50.79
05865	Espiritualidade	585	Reedicao	Dura	Baixa	Preto	2018-2020	70.19
05866	Ciencias	381	Original	Flexivel	Alta	Preto	2018-2020	66.89
05867	Literatura	135	Original	Flexivel	Baixa	Preto	2018-2020	42.32
05868	Espiritualidade	566	Original	Dura	Baixa	Preto	2021-2023	71.86
05869	Ciencias	408	Reedicao	Dura	Baixa	Preto	Até 2017	75.27
05870	Autoajuda	433	Reedicao	Flexivel	Baixa	Preto	Até 2017	47.13
05871	Gestao	513	Original	Flexivel	Alta	Preto	2018-2020	63.52
05872	Universitario	703	Reedicao	Flexivel	Alta	Preto	2021-2023	120.69
05873	Infantil	525	Reedicao	Flexivel	Baixa	Preto	2021-2023	59.52
05874	Autoajuda	216	Original	Flexivel	Baixa	Preto	Até 2017	28.05
05875	Biografia	278	Original	Flexivel	Alta	Preto	Até 2017	45.33
05876	Infantil	325	Original	Dura	Alta	Preto	Até 2017	61.83
05877	Historia	463	Original	Flexivel	Baixa	Preto	Até 2017	42.25
05878	Gestao	178	Original	Flexivel	Baixa	Cores	Até 2017	29.85
05879	Infantil	265	Reedicao	Dura	Alta	Preto	2018-2020	62.14
05880	Espiritualidade	419	Reedicao	Flexivel	Baixa	Preto	2018-2020	58.42
05881	Biografia	381	Original	Flexivel	Baixa	Cores	2021-2023	57.18
05882	Autoajuda	282	Reedicao	Dura	Baixa	Preto	2021-2023	48.36
05883	Artes	209	Reedicao	Dura	Baixa	Preto	2018-2020	45.59
05884	Autoajuda	248	Reedicao	Flexivel	Baixa	Preto	Até 2017	23.15
05885	Autoajuda	250	Reedicao	Flexivel	Baixa	Preto	2018-2020	32.25
05886	Artes	222	Reedicao	Dura	Alta	Cores	Até 2017	42.46
05887	Autoajuda	112	Original	Flexivel	Baixa	Preto	Até 2017	33.40
05888	Literatura	329	Reedicao	Flexivel	Baixa	Preto	2018-2020	52.62
05889	Historia	308	Original	Dura	Alta	Preto	2021-2023	42.06
05890	Ciencias	408	Original	Flexivel	Baixa	Preto	Até 2017	73.36
05891	Autoajuda	64	Original	Flexivel	Baixa	Preto	Até 2017	4.53
05892	Literatura	390	Reedicao	Flexivel	Baixa	Preto	2018-2020	39.89
05893	Autoajuda	457	Original	Flexivel	Baixa	Cores	Até 2017	55.39
05894	Ciencias	203	Reedicao	Flexivel	Baixa	Preto	Até 2017	24.41
05895	Infantil	197	Reedicao	Flexivel	Baixa	Cores	2021-2023	49.32
05896	Espiritualidade	219	Reedicao	Flexivel	Baixa	Preto	Até 2017	30.01
05897	Universitario	387	Original	Dura	Baixa	Preto	Até 2017	93.39
05898	Biografia	252	Original	Flexivel	Baixa	Preto	2018-2020	54.49
05899	Autoajuda	301	Reedicao	Flexivel	Baixa	Preto	2021-2023	28.64
05900	Artes	245	Original	Flexivel	Baixa	Preto	Até 2017	30.68
05901	Universitario	667	Original	Flexivel	Baixa	Preto	2018-2020	112.51
05902	Gestao	268	Original	Dura	Alta	Cores	2018-2020	59.07
05903	Historia	338	Original	Flexivel	Baixa	Preto	Até 2017	40.57
05904	Espiritualidade	282	Reedicao	Flexivel	Baixa	Preto	2021-2023	40.43
05905	Infantil	218	Original	Flexivel	Baixa	Preto	Até 2017	25.70
05906	Historia	563	Reedicao	Flexivel	Baixa	Preto	2021-2023	81.49
05907	Culinaria	428	Reedicao	Dura	Baixa	Preto	2018-2020	61.26
05908	Gestao	628	Original	Flexivel	Baixa	Preto	2018-2020	71.54
05909	Infantil	426	Reedicao	Flexivel	Alta	Preto	2021-2023	56.62
05910	Autoajuda	497	Original	Flexivel	Baixa	Preto	2018-2020	47.56
05911	Culinaria	542	Reedicao	Dura	Baixa	Preto	2018-2020	55.59
05912	Artes	449	Original	Dura	Alta	Cores	2021-2023	45.53
05913	Gestao	172	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.60
05914	Infantil	413	Original	Flexivel	Alta	Preto	2021-2023	60.71
05915	Infantil	133	Reedicao	Dura	Alta	Preto	2018-2020	25.25
05916	Literatura	605	Original	Flexivel	Alta	Preto	2018-2020	62.36
05917	Culinaria	565	Original	Dura	Alta	Cores	2021-2023	81.57
05918	Viagem	348	Original	Dura	Baixa	Cores	2021-2023	72.97
05919	Ciencias	942	Original	Flexivel	Baixa	Cores	2018-2020	112.41
05920	Universitario	627	Original	Flexivel	Baixa	Preto	2018-2020	83.61
05921	Historia	433	Original	Dura	Baixa	Preto	2021-2023	60.30
05922	Ciencias	395	Reedicao	Dura	Baixa	Preto	2018-2020	62.52
05923	Culinaria	692	Reedicao	Dura	Alta	Preto	2021-2023	76.51
05924	Literatura	205	Reedicao	Flexivel	Baixa	Preto	2018-2020	40.20
05925	Espiritualidade	235	Reedicao	Flexivel	Baixa	Preto	2018-2020	26.30
05926	Autoajuda	128	Original	Flexivel	Baixa	Preto	2018-2020	27.62
05927	Infantil	218	Original	Flexivel	Baixa	Preto	2018-2020	27.76
05928	Artes	358	Original	Dura	Alta	Preto	Até 2017	50.98
05929	Gestao	425	Original	Flexivel	Baixa	Preto	2021-2023	58.78
05930	Historia	316	Reedicao	Flexivel	Baixa	Cores	Até 2017	56.91
05931	Biografia	398	Reedicao	Flexivel	Baixa	Preto	2021-2023	71.85
05932	Infantil	477	Reedicao	Flexivel	Baixa	Cores	2021-2023	64.91
05933	Literatura	232	Reedicao	Dura	Baixa	Cores	Até 2017	50.36
05934	Autoajuda	295	Original	Flexivel	Baixa	Preto	2018-2020	47.56
05935	Ciencias	375	Reedicao	Flexivel	Baixa	Preto	2018-2020	67.87
05936	Ciencias	437	Original	Dura	Alta	Preto	2021-2023	77.96
05937	Ciencias	300	Reedicao	Flexivel	Baixa	Preto	2018-2020	36.35
05938	Gestao	180	Original	Flexivel	Baixa	Preto	Até 2017	25.20
05939	Espiritualidade	493	Reedicao	Flexivel	Baixa	Preto	2018-2020	57.28
05940	Historia	456	Reedicao	Flexivel	Baixa	Preto	2018-2020	60.76
05941	Autoajuda	308	Original	Flexivel	Alta	Preto	Até 2017	43.36
05942	Ciencias	258	Reedicao	Dura	Baixa	Preto	2021-2023	69.61
05943	Ciencias	254	Original	Flexivel	Alta	Preto	2018-2020	35.40
05944	Artes	244	Reedicao	Flexivel	Alta	Preto	2018-2020	33.68
05945	Gestao	528	Reedicao	Dura	Alta	Preto	Até 2017	83.71
05946	Ciencias	820	Original	Dura	Baixa	Preto	2018-2020	107.15
05947	Culinaria	568	Reedicao	Dura	Baixa	Preto	2021-2023	64.85
05948	Gestao	559	Reedicao	Flexivel	Baixa	Preto	Até 2017	57.04
05949	Culinaria	524	Reedicao	Dura	Baixa	Preto	Até 2017	66.24
05950	Historia	634	Reedicao	Dura	Baixa	Preto	2021-2023	86.97
05951	Autoajuda	375	Original	Flexivel	Baixa	Preto	2018-2020	53.57
05952	Artes	528	Reedicao	Flexivel	Baixa	Cores	Até 2017	63.14
05953	Culinaria	482	Reedicao	Dura	Baixa	Cores	2018-2020	85.72
05954	Universitario	635	Reedicao	Flexivel	Baixa	Preto	Até 2017	94.16
05955	Culinaria	358	Reedicao	Dura	Baixa	Preto	2021-2023	41.40
05956	Artes	342	Original	Flexivel	Baixa	Preto	2018-2020	37.40
05957	Ciencias	431	Original	Flexivel	Baixa	Preto	Até 2017	72.11
05958	Historia	418	Reedicao	Flexivel	Baixa	Preto	Até 2017	32.07
05959	Ciencias	352	Reedicao	Flexivel	Baixa	Preto	2021-2023	49.33
05960	Infantil	469	Reedicao	Dura	Baixa	Preto	2018-2020	80.13
05961	Espiritualidade	335	Reedicao	Flexivel	Baixa	Preto	2018-2020	23.90
05962	Literatura	208	Original	Flexivel	Baixa	Preto	2021-2023	25.54
05963	Autoajuda	259	Reedicao	Flexivel	Baixa	Preto	Até 2017	36.75
05964	Infantil	382	Original	Flexivel	Baixa	Preto	2018-2020	53.14
05965	Historia	300	Original	Dura	Baixa	Preto	2021-2023	60.36
05966	Gestao	231	Reedicao	Flexivel	Baixa	Preto	Até 2017	51.15
05967	Gestao	355	Original	Dura	Baixa	Preto	2021-2023	59.52
05968	Ciencias	375	Original	Dura	Alta	Cores	2021-2023	91.71
05969	Ciencias	452	Original	Flexivel	Alta	Preto	2021-2023	74.42
05970	Artes	116	Reedicao	Flexivel	Baixa	Cores	2018-2020	27.08
05971	Gestao	388	Original	Dura	Baixa	Preto	2018-2020	55.43
05972	Autoajuda	147	Reedicao	Flexivel	Baixa	Preto	2021-2023	25.07
05973	Gestao	218	Reedicao	Flexivel	Alta	Preto	Até 2017	29.12
05974	Infantil	488	Reedicao	Flexivel	Baixa	Preto	2021-2023	65.91
05975	Autoajuda	414	Original	Flexivel	Baixa	Preto	Até 2017	53.95
05976	Infantil	420	Reedicao	Dura	Baixa	Cores	2021-2023	58.49
05977	Biografia	454	Reedicao	Flexivel	Baixa	Preto	2018-2020	67.95
05978	Gestao	443	Reedicao	Flexivel	Baixa	Cores	2018-2020	50.44
05979	Literatura	220	Original	Dura	Baixa	Preto	Até 2017	42.38
05980	Artes	396	Original	Flexivel	Baixa	Preto	2021-2023	43.88
05981	Literatura	308	Original	Flexivel	Baixa	Preto	2021-2023	37.09
05982	Gestao	333	Original	Flexivel	Baixa	Preto	Até 2017	38.12
05983	Historia	299	Reedicao	Flexivel	Alta	Preto	Até 2017	45.31
05984	Gestao	465	Reedicao	Flexivel	Baixa	Preto	2018-2020	59.57
05985	Gestao	343	Reedicao	Flexivel	Baixa	Preto	Até 2017	45.08
05986	Infantil	396	Original	Flexivel	Baixa	Cores	Até 2017	54.30
05987	Espiritualidade	309	Reedicao	Dura	Alta	Cores	2021-2023	59.54
05988	Artes	518	Reedicao	Dura	Alta	Preto	2018-2020	90.46
05989	Viagem	391	Original	Dura	Baixa	Preto	2018-2020	66.48
05990	Literatura	212	Reedicao	Flexivel	Baixa	Preto	Até 2017	38.81
05991	Autoajuda	398	Original	Flexivel	Baixa	Preto	Até 2017	27.90
05992	Infantil	685	Original	Flexivel	Baixa	Cores	2021-2023	76.17
05993	Culinaria	59	Original	Flexivel	Baixa	Preto	2021-2023	17.48
05994	Ciencias	274	Original	Flexivel	Baixa	Preto	2021-2023	52.83
05995	Gestao	573	Original	Flexivel	Baixa	Preto	2018-2020	66.22
05996	Artes	400	Original	Dura	Baixa	Preto	2021-2023	55.20
05997	Espiritualidade	399	Reedicao	Dura	Baixa	Cores	2018-2020	55.07
05998	Ciencias	251	Original	Dura	Alta	Preto	2018-2020	70.78
05999	Ciencias	372	Original	Dura	Alta	Preto	2021-2023	66.73
06000	Ciencias	307	Original	Flexivel	Baixa	Preto	2018-2020	55.52
06001	Autoajuda	152	Reedicao	Dura	Alta	Preto	2021-2023	46.16
06002	Artes	232	Original	Dura	Alta	Preto	2018-2020	50.19
06003	Artes	526	Original	Dura	Alta	Cores	2018-2020	82.54
06004	Infantil	532	Original	Flexivel	Baixa	Cores	Até 2017	76.23
06005	Gestao	379	Reedicao	Flexivel	Alta	Preto	Até 2017	54.44
06006	Literatura	152	Original	Flexivel	Baixa	Preto	2021-2023	30.77
06007	Universitario	565	Original	Flexivel	Baixa	Preto	Até 2017	104.57
06008	Culinaria	626	Original	Flexivel	Baixa	Preto	2021-2023	69.74
06009	Gestao	324	Original	Flexivel	Baixa	Cores	Até 2017	67.35
06010	Literatura	562	Reedicao	Flexivel	Baixa	Preto	2018-2020	65.27
06011	Gestao	363	Original	Flexivel	Baixa	Preto	Até 2017	34.15
06012	Biografia	289	Original	Flexivel	Alta	Cores	Até 2017	72.75
06013	Gestao	455	Reedicao	Flexivel	Baixa	Preto	Até 2017	59.47
06014	Culinaria	246	Reedicao	Flexivel	Baixa	Preto	2021-2023	37.73
06015	Gestao	136	Original	Flexivel	Baixa	Preto	Até 2017	14.45
06016	Ciencias	335	Reedicao	Flexivel	Baixa	Preto	2018-2020	59.40
06017	Gestao	271	Reedicao	Flexivel	Baixa	Preto	2018-2020	40.60
06018	Culinaria	419	Reedicao	Flexivel	Alta	Preto	2021-2023	52.13
06019	Literatura	343	Original	Flexivel	Baixa	Preto	Até 2017	53.57
06020	Artes	164	Original	Flexivel	Baixa	Preto	2021-2023	25.45
06021	Infantil	315	Reedicao	Flexivel	Alta	Preto	Até 2017	49.94
06022	Literatura	858	Reedicao	Dura	Baixa	Preto	Até 2017	109.65
06023	Culinaria	150	Original	Flexivel	Baixa	Preto	2018-2020	8.01
06024	Autoajuda	536	Reedicao	Dura	Baixa	Preto	2018-2020	68.45
06025	Universitario	312	Original	Dura	Alta	Preto	2021-2023	81.11
06026	Infantil	459	Reedicao	Flexivel	Baixa	Preto	2018-2020	62.24
06027	Gestao	265	Reedicao	Flexivel	Baixa	Preto	Até 2017	57.29
06028	Ciencias	392	Reedicao	Flexivel	Baixa	Preto	Até 2017	57.93
06029	Ciencias	532	Reedicao	Flexivel	Alta	Preto	Até 2017	84.93
06030	Infantil	387	Original	Dura	Baixa	Preto	2018-2020	70.01
06031	Gestao	308	Reedicao	Flexivel	Baixa	Cores	2021-2023	56.20
06032	Autoajuda	135	Reedicao	Flexivel	Baixa	Preto	2021-2023	42.59
06033	Gestao	430	Reedicao	Dura	Baixa	Cores	Até 2017	55.85
06034	Literatura	222	Reedicao	Flexivel	Baixa	Preto	2021-2023	56.47
